timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742162812355,102,15 Login Request,200,OK,User Thread Group 1-470,text,true,,524,248,471,471,http://localhost:8080/authentication/login,102,0,0
1742162812327,130,19 Place Stock Order Request,200,OK,User Thread Group 1-241,text,true,,855,547,471,471,http://localhost:8080/engine/placeStockOrder,130,0,0
1742162812293,164,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-104,text,true,,386,406,471,471,http://localhost:8080/transaction/getStockPortfolio,164,0,0
1742162812259,198,17 Add Money Request,200,OK,User Thread Group 1-337,text,true,,294,454,471,471,http://localhost:8080/transaction/addMoneyToWallet,198,0,0
1742162812329,128,15 Login Request,200,OK,User Thread Group 1-433,text,true,,522,251,471,471,http://localhost:8080/authentication/login,128,0,0
1742162812349,108,15 Login Request,200,OK,User Thread Group 1-480,text,true,,528,259,471,471,http://localhost:8080/authentication/login,108,0,0
1742162812309,153,15 Login Request,200,OK,User Thread Group 1-460,text,true,,528,259,471,471,http://localhost:8080/authentication/login,153,0,0
1742162812308,158,15 Login Request,200,OK,User Thread Group 1-465,text,true,,519,246,471,471,http://localhost:8080/authentication/login,158,0,0
1742162812333,133,19 Place Stock Order Request,200,OK,User Thread Group 1-253,text,true,,851,543,471,471,http://localhost:8080/engine/placeStockOrder,133,0,0
1742162812335,131,19 Place Stock Order Request,200,OK,User Thread Group 1-265,text,true,,856,548,471,471,http://localhost:8080/engine/placeStockOrder,131,0,0
1742162812341,125,19 Place Stock Order Request,200,OK,User Thread Group 1-260,text,true,,856,548,471,471,http://localhost:8080/engine/placeStockOrder,125,0,0
1742162812341,126,19 Place Stock Order Request,200,OK,User Thread Group 1-255,text,true,,844,536,471,471,http://localhost:8080/engine/placeStockOrder,126,0,0
1742162812330,143,15 Login Request,200,OK,User Thread Group 1-483,text,true,,535,249,471,471,http://localhost:8080/authentication/login,143,0,0
1742162812330,147,15 Login Request,200,OK,User Thread Group 1-477,text,true,,525,261,472,472,http://localhost:8080/authentication/login,147,0,0
1742162812320,160,15 Login Request,200,OK,User Thread Group 1-479,text,true,,524,255,472,472,http://localhost:8080/authentication/login,160,0,0
1742162812294,187,17 Add Money Request,200,OK,User Thread Group 1-350,text,true,,294,454,472,472,http://localhost:8080/transaction/addMoneyToWallet,187,0,0
1742162812430,58,19 Place Stock Order Request,200,OK,User Thread Group 1-232,text,true,,859,551,473,473,http://localhost:8080/engine/placeStockOrder,58,0,0
1742162812298,193,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-103,text,true,,386,414,473,473,http://localhost:8080/transaction/getStockPortfolio,193,0,0
1742162812310,191,16 Get Stock Prices Request,200,OK,User Thread Group 1-436,text,true,,479,402,472,472,http://localhost:8080/transaction/getStockPrices,191,0,0
1742162812439,62,17 Add Money Request,200,OK,User Thread Group 1-293,text,true,,294,445,473,473,http://localhost:8080/transaction/addMoneyToWallet,62,0,0
1742162812351,150,17 Add Money Request,200,OK,User Thread Group 1-353,text,true,,294,442,473,473,http://localhost:8080/transaction/addMoneyToWallet,150,0,0
1742162812353,148,18 Get Wallet Balance Request,200,OK,User Thread Group 1-287,text,true,,309,404,473,473,http://localhost:8080/transaction/getWalletBalance,148,0,0
1742162812338,163,22 Get Wallet Balance Request,200,OK,User Thread Group 1-125,text,true,,308,413,473,473,http://localhost:8080/transaction/getWalletBalance,163,0,0
1742162812314,187,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-124,text,true,,386,403,473,473,http://localhost:8080/transaction/getStockPortfolio,187,0,0
1742162812353,149,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-168,text,true,,471,418,472,472,http://localhost:8080/transaction/getWalletTransactions,149,0,0
1742162812330,173,15 Login Request,200,OK,User Thread Group 1-464,text,true,,532,256,472,472,http://localhost:8080/authentication/login,173,0,0
1742162812313,190,16 Get Stock Prices Request,200,OK,User Thread Group 1-443,text,true,,479,412,472,472,http://localhost:8080/transaction/getStockPrices,190,0,0
1742162812342,161,19 Place Stock Order Request,200,OK,User Thread Group 1-261,text,true,,850,542,472,472,http://localhost:8080/engine/placeStockOrder,161,0,0
1742162812430,74,17 Add Money Request,200,OK,User Thread Group 1-364,text,true,,294,443,472,472,http://localhost:8080/transaction/addMoneyToWallet,74,0,0
1742162812302,202,15 Login Request,200,OK,User Thread Group 1-468,text,true,,525,254,472,472,http://localhost:8080/authentication/login,202,0,0
1742162812349,155,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-121,text,true,,386,413,472,472,http://localhost:8080/transaction/getStockPortfolio,155,0,0
1742162812433,77,14 Register Request,201,Created,User Thread Group 1-534,text,true,,287,266,471,471,http://localhost:8080/authentication/register,77,0,0
1742162812450,64,15 Login Request,200,OK,User Thread Group 1-482,text,true,,529,245,471,471,http://localhost:8080/authentication/login,64,0,0
1742162812485,29,14 Register Request,201,Created,User Thread Group 1-537,text,true,,287,291,471,471,http://localhost:8080/authentication/register,29,0,0
1742162812439,75,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-91,text,true,,386,407,471,471,http://localhost:8080/transaction/getStockPortfolio,75,0,0
1742162812360,156,17 Add Money Request,200,OK,User Thread Group 1-348,text,true,,294,450,471,471,http://localhost:8080/transaction/addMoneyToWallet,156,0,0
1742162812495,21,14 Register Request,201,Created,User Thread Group 1-538,text,true,,287,273,471,471,http://localhost:8080/authentication/register,21,0,0
1742162812450,66,14 Register Request,201,Created,User Thread Group 1-535,text,true,,287,286,471,471,http://localhost:8080/authentication/register,66,0,0
1742162812511,6,14 Register Request,201,Created,User Thread Group 1-539,text,true,,287,286,471,471,http://localhost:8080/authentication/register,6,0,0
1742162812318,200,16 Get Stock Prices Request,200,OK,User Thread Group 1-440,text,true,,479,408,471,471,http://localhost:8080/transaction/getStockPrices,200,0,0
1742162812430,88,17 Add Money Request,200,OK,User Thread Group 1-354,text,true,,294,441,471,471,http://localhost:8080/transaction/addMoneyToWallet,88,0,0
1742162812316,203,16 Get Stock Prices Request,200,OK,User Thread Group 1-442,text,true,,479,399,471,471,http://localhost:8080/transaction/getStockPrices,203,0,0
1742162812422,97,14 Register Request,201,Created,User Thread Group 1-530,text,true,,287,291,471,471,http://localhost:8080/authentication/register,97,0,0
1742162812422,98,14 Register Request,201,Created,User Thread Group 1-533,text,true,,287,276,471,471,http://localhost:8080/authentication/register,98,0,0
1742162812422,102,14 Register Request,201,Created,User Thread Group 1-531,text,true,,287,270,471,471,http://localhost:8080/authentication/register,102,0,0
1742162812483,41,14 Register Request,201,Created,User Thread Group 1-536,text,true,,287,276,471,471,http://localhost:8080/authentication/register,41,0,1
1742162812418,106,14 Register Request,201,Created,User Thread Group 1-532,text,true,,287,276,471,471,http://localhost:8080/authentication/register,106,0,1
1742162812433,91,17 Add Money Request,200,OK,User Thread Group 1-345,text,true,,294,446,471,471,http://localhost:8080/transaction/addMoneyToWallet,91,0,0
1742162812313,211,16 Get Stock Prices Request,200,OK,User Thread Group 1-444,text,true,,479,404,471,471,http://localhost:8080/transaction/getStockPrices,211,0,0
1742162812320,205,16 Get Stock Prices Request,200,OK,User Thread Group 1-432,text,true,,479,415,471,471,http://localhost:8080/transaction/getStockPrices,205,0,0
1742162812524,5,14 Register Request,201,Created,User Thread Group 1-540,text,true,,287,285,471,471,http://localhost:8080/authentication/register,5,0,1
1742162812305,232,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-167,text,true,,471,417,472,472,http://localhost:8080/transaction/getWalletTransactions,232,0,0
1742162812308,232,17 Add Money Request,200,OK,User Thread Group 1-333,text,true,,294,445,472,472,http://localhost:8080/transaction/addMoneyToWallet,232,0,0
1742162812311,229,17 Add Money Request,200,OK,User Thread Group 1-326,text,true,,294,441,472,472,http://localhost:8080/transaction/addMoneyToWallet,229,0,0
1742162812309,231,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-112,text,true,,386,418,472,472,http://localhost:8080/transaction/getStockPortfolio,231,0,0
1742162812310,230,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-177,text,true,,471,414,472,472,http://localhost:8080/transaction/getWalletTransactions,230,0,0
1742162812312,228,15 Login Request,200,OK,User Thread Group 1-486,text,true,,528,263,472,472,http://localhost:8080/authentication/login,228,0,0
1742162812338,203,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-195,text,true,,471,422,472,472,http://localhost:8080/transaction/getWalletTransactions,203,0,0
1742162812321,220,15 Login Request,200,OK,User Thread Group 1-485,text,true,,528,256,471,471,http://localhost:8080/authentication/login,220,0,0
1742162812321,220,17 Add Money Request,200,OK,User Thread Group 1-336,text,true,,294,443,471,471,http://localhost:8080/transaction/addMoneyToWallet,220,0,0
1742162812308,233,16 Get Stock Prices Request,200,OK,User Thread Group 1-366,text,true,,479,402,471,471,http://localhost:8080/transaction/getStockPrices,233,0,0
1742162812321,220,17 Add Money Request,200,OK,User Thread Group 1-323,text,true,,294,443,471,471,http://localhost:8080/transaction/addMoneyToWallet,220,0,0
1742162812330,211,17 Add Money Request,200,OK,User Thread Group 1-315,text,true,,294,454,471,471,http://localhost:8080/transaction/addMoneyToWallet,211,0,0
1742162812330,211,17 Add Money Request,200,OK,User Thread Group 1-314,text,true,,294,439,471,471,http://localhost:8080/transaction/addMoneyToWallet,211,0,0
1742162812322,219,17 Add Money Request,200,OK,User Thread Group 1-330,text,true,,294,450,471,471,http://localhost:8080/transaction/addMoneyToWallet,219,0,0
1742162812313,228,22 Get Wallet Balance Request,200,OK,User Thread Group 1-155,text,true,,308,404,471,471,http://localhost:8080/transaction/getWalletBalance,228,0,0
1742162812310,232,15 Login Request,200,OK,User Thread Group 1-487,text,true,,520,257,471,471,http://localhost:8080/authentication/login,232,0,0
1742162812338,204,19 Place Stock Order Request,200,OK,User Thread Group 1-245,text,true,,848,540,471,471,http://localhost:8080/engine/placeStockOrder,204,0,0
1742162812341,202,17 Add Money Request,200,OK,User Thread Group 1-342,text,true,,294,441,471,471,http://localhost:8080/transaction/addMoneyToWallet,202,0,0
1742162812314,229,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-114,text,true,,386,403,471,471,http://localhost:8080/transaction/getStockPortfolio,229,0,0
1742162812357,193,17 Add Money Request,200,OK,User Thread Group 1-339,text,true,,294,438,470,470,http://localhost:8080/transaction/addMoneyToWallet,193,0,0
